Below are the first nkwall=min(nw,4*S+6)=18 solutions from BO, sorted by imag part, at 24-Dec-2024 15:24:00
kz[kn]           kx[kn]           k[kn]            theta[deg]       Re(omega1[wn])   Im(omega1[wn])   Re(omega2[wn])   Im(omega2[wn])   Re(omega3[wn])   Im(omega3[wn])   Re(omega4[wn])   Im(omega4[wn])   Re(omega5[wn])   Im(omega5[wn])   Re(omega6[wn])   Im(omega6[wn])   Re(omega7[wn])   Im(omega7[wn])   Re(omega8[wn])   Im(omega8[wn])   Re(omega9[wn])   Im(omega9[wn])   Re(omega10[wn])  Im(omega10[wn])  Re(omega11[wn])  Im(omega11[wn])  Re(omega12[wn])  Im(omega12[wn])  Re(omega13[wn])  Im(omega13[wn])  Re(omega14[wn])  Im(omega14[wn])  Re(omega15[wn])  Im(omega15[wn])  Re(omega16[wn])  Im(omega16[wn])  Re(omega17[wn])  Im(omega17[wn])  Re(omega18[wn])  Im(omega18[wn])  
1.378793e-01     1.579940e+01     1.580000e+01     8.950000e+01     -1.300124e+01    1.194486e-03     1.300124e+01     1.194484e-03     -2.001220e+01    2.581072e-05     2.001220e+01     2.581061e-05     -1.901387e+01    2.093919e-05     1.901387e+01     2.093913e-05     1.698133e+01     4.755338e-06     -1.698133e+01    4.755307e-06     1.202317e+01     1.484891e-07     -1.202317e+01    1.484737e-07     1.465438e-06     1.182722e-10     -1.463747e-06    4.605395e-11     -4.942364e-12    1.015173e-12     1.868923e-15     7.563197e-16     -4.610207e-16    3.745846e-16     -1.018663e-15    -1.503747e-15    6.411513e-14     -1.278620e-13    4.758498e-13     -2.423726e-13    
1.380974e-01     1.582440e+01     1.582500e+01     8.950000e+01     1.300408e+01     9.611013e-04     -1.300408e+01    9.611002e-04     -2.001234e+01    2.536478e-05     2.001234e+01     2.536468e-05     -1.901379e+01    2.165595e-05     1.901379e+01     2.165594e-05     1.698059e+01     3.206506e-06     -1.698059e+01    3.206416e-06     1.202266e+01     2.461040e-07     -1.202266e+01    2.460941e-07     3.057815e-09     5.094293e-10     -5.413466e-13    1.796699e-12     3.288726e-13     2.029263e-13     1.033832e-12     1.259481e-13     9.839126e-16     -3.191642e-16    2.172805e-16     -3.280157e-16    -9.226556e-16    -1.260325e-15    -7.675389e-14    -2.997533e-13    
1.383156e-01     1.584940e+01     1.585000e+01     8.950000e+01     1.300724e+01     1.371575e-04     -1.300724e+01    1.371574e-04     -2.001248e+01    2.492594e-05     2.001248e+01     2.492587e-05     1.901370e+01     2.244903e-05     -1.901370e+01    2.244899e-05     -1.697986e+01    1.935636e-06     1.697986e+01     1.935599e-06     1.202210e+01     3.921009e-07     -1.202210e+01    3.920833e-07     -2.982940e-10    5.542839e-10     7.039881e-13     3.605484e-12     -3.585650e-12    9.997514e-13     -1.370788e-15    8.083715e-16     1.443590e-15     -2.165247e-16    -6.630586e-16    -1.960263e-15    1.024456e-12     -5.862755e-14    -4.081034e-13    -2.198241e-13    
1.385338e-01     1.587440e+01     1.587500e+01     8.950000e+01     -2.001261e+01    2.449794e-05     2.001261e+01     2.449788e-05     1.901360e+01     2.332225e-05     -1.901360e+01    2.332219e-05     -1.697912e+01    8.973106e-07     1.697912e+01     8.972499e-07     1.202150e+01     6.001411e-07     -1.202150e+01    6.001314e-07     -1.471631e-06    1.461231e-11     7.129339e-12     6.053003e-12     -9.914614e-14    2.898025e-13     8.851688e-17     3.189440e-16     -7.408714e-16    -1.551279e-16    2.215524e-15     -3.316809e-16    -6.177440e-13    -7.863872e-14    1.071892e-12     -5.446629e-13    -3.494382e-12    -1.525371e-12    5.254997e-11     -3.346481e-11    
1.387519e-01     1.589939e+01     1.590000e+01     8.950000e+01     -1.901349e+01    2.427934e-05     1.901349e+01     2.427931e-05     -2.001273e+01    2.408398e-05     2.001273e+01     2.408395e-05     1.202087e+01     8.877416e-07     -1.202087e+01    8.877115e-07     1.697840e+01     5.228052e-08     -1.697840e+01    5.225996e-08     -1.611901e-12    6.253320e-13     -1.551245e-12    1.961243e-13     1.802746e-15     1.729163e-15     -1.429484e-15    6.531159e-16     1.487400e-15     -5.402381e-16    -8.377196e-14    -1.449518e-13    -1.986771e-13    -7.099266e-13    -2.349748e-12    -2.033439e-12    -1.447117e-06    -1.251997e-10    1.453083e-06     -1.362331e-10    
1.389701e-01     1.592439e+01     1.592500e+01     8.950000e+01     -1.901337e+01    2.532354e-05     1.901337e+01     2.532348e-05     2.001286e+01     2.368709e-05     -2.001286e+01    2.368694e-05     -1.202020e+01    1.277144e-06     1.202020e+01     1.277115e-06     1.099973e-09     3.384516e-10     -3.128860e-12    1.554087e-12     1.773349e-12     1.031175e-12     -2.871091e-13    2.118598e-13     6.593568e-13     9.342535e-14     7.166624e-16     6.894096e-16     -4.271983e-16    1.069704e-16     9.278730e-16     -9.128828e-16    -5.757533e-13    -1.324474e-13    1.470700e-06     -3.248720e-10    -1.471800e-06    -4.300485e-10    -4.392035e+03    -3.995949e-09    
1.391882e-01     1.594939e+01     1.595000e+01     8.950000e+01     -1.901324e+01    2.645721e-05     1.901324e+01     2.645719e-05     -2.001298e+01    2.330927e-05     2.001298e+01     2.330915e-05     -1.201951e+01    1.796589e-06     1.201951e+01     1.796552e-06     -2.100848e+01    1.475103e-06     2.100848e+01     1.474770e-06     -2.923127e-13    1.822020e-12     1.498028e-13     5.807581e-13     1.938071e-13     4.143880e-13     -6.367235e-16    2.501758e-15     -7.894426e-16    -1.221668e-18    2.023340e-15     -1.157433e-15    1.099181e-12     -8.562525e-13    7.025592e-12     -9.224189e-12    -2.322309e-10    -6.589108e-11    -1.483215e-06    -1.436173e-10    
1.394064e-01     1.597439e+01     1.597500e+01     8.950000e+01     -1.901309e+01    2.768145e-05     1.901309e+01     2.768137e-05     2.001309e+01     2.295319e-05     -2.001309e+01    2.295315e-05     1.500959e+01     2.223840e-05     -1.500959e+01    2.223834e-05     -2.100863e+01    5.899965e-06     2.100863e+01     5.899770e-06     -1.201878e+01    2.481653e-06     1.201878e+01     2.481632e-06     -1.302210e+01    1.869347e-06     1.302210e+01     1.868379e-06     -1.476203e-06    6.120153e-11     1.018659e-12     5.290083e-12     -4.087751e-13    6.223849e-14     -2.185383e-15    2.391204e-15     1.392516e-15     -1.565768e-16    1.069330e-15     -1.421482e-15    
1.396246e-01     1.599939e+01     1.600000e+01     8.950000e+01     -1.901294e+01    2.899523e-05     1.901294e+01     2.899521e-05     -1.501200e+01    2.270880e-05     1.501200e+01     2.270777e-05     2.001320e+01     2.262057e-05     -2.001320e+01    2.262050e-05     2.100878e+01     9.845114e-06     -2.100878e+01    9.845021e-06     -1.201803e+01    3.376560e-06     1.201803e+01     3.376560e-06     1.302447e+01     3.096000e-06     -1.302447e+01    3.095622e-06     -1.124842e-09    9.993204e-10     -4.106950e-12    2.002528e-12     1.582356e-12     1.545127e-12     3.973433e-12     1.347843e-12     -2.200214e-13    5.751729e-13     -5.132692e-16    -1.873964e-17    
1.398427e-01     1.602439e+01     1.602500e+01     8.950000e+01     -1.901277e+01    3.039484e-05     1.901277e+01     3.039481e-05     -2.001331e+01    2.231312e-05     2.001331e+01     2.231305e-05     2.100893e+01     1.334158e-05     -2.100893e+01    1.334151e-05     -1.501448e+01    1.251766e-05     1.501448e+01     1.251738e-05     1.201726e+01     4.535045e-06     -1.201726e+01    4.535043e-06     -1.302668e+01    3.633664e-06     1.302668e+01     3.633266e-06     -1.099149e+01    7.789196e-07     1.099149e+01     7.789110e-07     -3.922948e-10    1.243949e-09     -2.746303e-12    1.181192e-12     -1.402303e-13    8.542626e-13     -1.625929e-15    1.544207e-15     
1.400609e-01     1.604939e+01     1.605000e+01     8.950000e+01     -1.901259e+01    3.187218e-05     1.901259e+01     3.187216e-05     2.001341e+01     2.203258e-05     -2.001341e+01    2.203256e-05     -2.100908e+01    1.642060e-05     2.100908e+01     1.642051e-05     -1.201646e+01    6.020024e-06     1.201646e+01     6.020019e-06     1.099129e+01     5.655586e-06     -1.099129e+01    5.655553e-06     1.501701e+01     5.314205e-06     -1.501701e+01    5.313458e-06     1.302873e+01     3.843209e-06     -1.302873e+01    3.842577e-06     -1.146214e-11    3.132240e-12     7.266401e-10     2.107076e-12     -4.189432e-13    1.277717e-12     -6.540972e-14    1.878657e-13     
1.402791e-01     1.607439e+01     1.607500e+01     8.950000e+01     -1.901240e+01    3.341343e-05     1.901240e+01     3.341333e-05     -2.001350e+01    2.178021e-05     2.001350e+01     2.178011e-05     2.100923e+01     1.911293e-05     -2.100923e+01    1.911267e-05     1.099111e+01     9.172249e-06     -1.099111e+01    9.172232e-06     -1.201565e+01    7.899624e-06     1.201565e+01     7.899500e-06     -1.303062e+01    3.890780e-06     1.303062e+01     3.890703e-06     1.501957e+01     1.207472e-06     -1.501957e+01    1.207171e-06     1.500848e-06     2.703151e-10     -1.498439e-06    8.555173e-11     4.207706e-12     4.834210e-13     -2.240049e-14    3.472172e-13     
1.404972e-01     1.609939e+01     1.610000e+01     8.950000e+01     -1.901220e+01    3.499681e-05     1.901220e+01     3.499656e-05     -2.001359e+01    2.155742e-05     2.001359e+01     2.155740e-05     2.100938e+01     2.144798e-05     -2.100938e+01    2.144793e-05     1.099095e+01     1.167506e-05     -1.099095e+01    1.167505e-05     -1.201482e+01    1.023641e-05     1.201482e+01     1.023638e-05     -1.303235e+01    3.859455e-06     1.303235e+01     3.859056e-06     1.516155e-06     2.134558e-12     5.067259e-13     1.925917e-12     7.570035e-13     2.888119e-13     -6.204644e-14    6.127085e-14     -2.343621e-15    4.230338e-15     -4.123859e-16    3.738892e-16     
1.407154e-01     1.612439e+01     1.612500e+01     8.950000e+01     1.901199e+01     3.658915e-05     -1.901199e+01    3.658914e-05     -2.100953e+01    2.345545e-05     2.100953e+01     2.345517e-05     -2.001368e+01    2.136548e-05     2.001368e+01     2.136548e-05     -1.099082e+01    1.341885e-05     1.099082e+01     1.341884e-05     1.201398e+01     1.306184e-05     -1.201398e+01    1.306181e-05     1.303392e+01     3.788881e-06     -1.303392e+01    3.788441e-06     1.471374e-06     1.310917e-10     -7.637093e-13    1.021880e-12     9.027352e-13     6.733887e-14     2.746388e-16     3.247626e-15     2.082096e-16     -3.406233e-16    -1.695019e-15    -7.700011e-16    
1.409335e-01     1.614939e+01     1.615000e+01     8.950000e+01     1.901176e+01     3.814290e-05     -1.901176e+01    3.814285e-05     2.100969e+01     2.516331e-05     -2.100969e+01    2.516324e-05     2.001375e+01     2.120562e-05     -2.001375e+01    2.120559e-05     -1.201314e+01    1.632107e-05     1.201314e+01     1.632080e-05     -1.099072e+01    1.458841e-05     1.099072e+01     1.458840e-05     -1.303535e+01    3.698146e-06     1.303535e+01     3.697905e-06     3.966693e-14     3.991232e-13     -1.947730e-15    5.710335e-15     -6.477217e-16    1.197358e-15     -1.563594e-15    -7.845350e-16    9.884209e-14     -5.627522e-14    -3.680571e-13    -2.645144e-13    
1.411517e-01     1.617438e+01     1.617500e+01     8.950000e+01     1.901153e+01     3.958982e-05     -1.901153e+01    3.958975e-05     2.100984e+01     2.659877e-05     -2.100984e+01    2.659859e-05     -2.001382e+01    2.107893e-05     2.001382e+01     2.107891e-05     1.201228e+01     1.976599e-05     -1.201228e+01    1.976595e-05     1.099064e+01     1.531468e-05     -1.099064e+01    1.531467e-05     1.303663e+01     3.598780e-06     -1.303663e+01    3.598685e-06     1.829804e-12     9.058565e-13     -5.461661e-13    2.987216e-13     -9.098804e-18    9.087143e-16     -1.269216e-15    -4.892447e-16    3.945204e-16     -7.255575e-16    -2.818894e-13    -8.602506e-13    
1.413699e-01     1.619938e+01     1.620000e+01     8.950000e+01     1.901129e+01     4.083574e-05     -1.901129e+01    4.083538e-05     -2.100999e+01    2.778718e-05     2.100999e+01     2.778717e-05     1.201143e+01     2.275612e-05     -1.201143e+01    2.275586e-05     -2.001389e+01    2.098676e-05     2.001389e+01     2.098670e-05     1.099058e+01     1.568654e-05     -1.099058e+01    1.568653e-05     -1.303776e+01    3.494953e-06     1.303776e+01     3.494928e-06     6.633152e-10     6.984887e-11     -9.596363e-13    2.940644e-13     4.390918e-13     2.396569e-13     -1.837076e-15    4.340678e-16     2.075088e-15     1.624984e-16     9.997019e-16     -1.583461e-15    
1.415880e-01     1.622438e+01     1.622500e+01     8.950000e+01     1.901103e+01     4.175017e-05     -1.901103e+01    4.175011e-05     -2.101015e+01    2.875368e-05     2.101015e+01     2.875341e-05     1.201059e+01     2.392139e-05     -1.201059e+01    2.392112e-05     -2.001395e+01    2.093027e-05     2.001395e+01     2.093020e-05     1.099055e+01     1.575917e-05     -1.099055e+01    1.575914e-05     1.303876e+01     3.389204e-06     -1.303876e+01    3.389145e-06     3.263177e-09     1.548686e-09     1.052844e-12     1.652745e-12     -2.098676e-12    1.238329e-12     -4.390141e-13    7.848642e-14     -1.102551e-15    2.744627e-16     1.081985e-15     -6.176603e-16    
1.418062e-01     1.624938e+01     1.625000e+01     8.950000e+01     1.901077e+01     4.215852e-05     -1.901077e+01    4.215838e-05     2.101030e+01     2.952106e-05     -2.101030e+01    2.952092e-05     2.001400e+01     2.091079e-05     -2.001400e+01    2.091079e-05     1.200975e+01     2.066588e-05     -1.200975e+01    2.066484e-05     -1.099054e+01    1.555955e-05     1.099054e+01     1.555955e-05     -1.303961e+01    3.282169e-06     1.303961e+01     3.282118e-06     6.748855e-10     5.925524e-11     5.028580e-13     1.019998e-12     -1.689014e-15    1.603595e-15     2.874883e-15     -6.370860e-16    1.694528e-16     -1.543756e-15    5.775543e-14     -8.010156e-15    
1.420244e-01     1.627438e+01     1.627500e+01     8.950000e+01     1.901049e+01     4.182722e-05     -1.901049e+01    4.182721e-05     2.101046e+01     3.011080e-05     -2.101046e+01    3.011075e-05     2.001404e+01     2.092971e-05     -2.001404e+01    2.092969e-05     1.099056e+01     1.508982e-05     -1.099056e+01    1.508980e-05     1.200893e+01     8.567730e-06     -1.200893e+01    8.567699e-06     1.799131e+01     4.603090e-06     -1.799131e+01    4.603060e-06     -1.304033e+01    3.174123e-06     1.304033e+01     3.174088e-06     1.518017e-06     1.002884e-09     -1.518946e-06    7.904773e-10     -3.270191e-12    1.493866e-12     -1.510872e-15    2.920041e-16     
1.422425e-01     1.629938e+01     1.630000e+01     8.950000e+01     -1.901021e+01    4.044861e-05     1.901021e+01     4.044857e-05     -2.101061e+01    3.054350e-05     2.101061e+01     3.054343e-05     1.799072e+01     2.766723e-05     -1.799072e+01    2.766706e-05     -2.001408e+01    2.098840e-05     2.001408e+01     2.098832e-05     -1.099060e+01    1.432822e-05     1.099060e+01     1.432821e-05     1.304093e+01     3.064901e-06     -1.304093e+01    3.064862e-06     -1.491249e-06    1.392836e-10     1.491742e-06     4.342108e-11     2.783033e-12     1.530857e-12     -1.314390e-12    2.124789e-13     3.878118e-13     1.633311e-13     -9.509966e-16    7.100673e-16     
1.424607e-01     1.632438e+01     1.632500e+01     8.950000e+01     -1.799012e+01    4.047450e-05     1.799012e+01     4.047419e-05     1.900992e+01     3.762297e-05     -1.900992e+01    3.762296e-05     -2.101076e+01    3.083784e-05     2.101076e+01     3.083779e-05     2.001411e+01     2.108850e-05     -2.001411e+01    2.108842e-05     1.099067e+01     1.322861e-05     -1.099067e+01    1.322859e-05     -1.304140e+01    2.954070e-06     1.304140e+01     2.954057e-06     -1.523189e-06    2.613768e-10     1.522583e-06     7.437566e-11     -1.104190e-13    1.958783e-12     1.846481e-12     1.030186e-12     2.065536e-13     3.743988e-13     -1.316711e-15    1.742683e-15     
1.426789e-01     1.634938e+01     1.635000e+01     8.950000e+01     -1.798950e+01    4.598088e-05     1.798950e+01     4.598053e-05     -1.900962e+01    3.283903e-05     1.900962e+01     3.283890e-05     -2.101091e+01    3.101123e-05     2.101091e+01     3.101113e-05     2.001413e+01     2.123156e-05     -2.001413e+01    2.123153e-05     1.099076e+01     1.171789e-05     -1.099076e+01    1.171788e-05     1.304174e+01     2.841314e-06     -1.304174e+01    2.841311e-06     -8.085601e-10    5.597640e-11     -4.901311e-13    1.768468e-12     -1.543482e-14    1.546049e-13     -8.367601e-16    1.080862e-15     1.657900e-15     -8.386369e-16    3.033645e-17     -2.408324e-15    
1.428970e-01     1.637438e+01     1.637500e+01     8.950000e+01     -1.798887e+01    4.662166e-05     1.798887e+01     4.662158e-05     2.101107e+01     3.108020e-05     -2.101107e+01    3.107985e-05     1.900931e+01     2.545170e-05     -1.900931e+01    2.545149e-05     -2.001414e+01    2.141931e-05     2.001414e+01     2.141926e-05     -1.099087e+01    9.691868e-06     1.099087e+01     9.691857e-06     1.304197e+01     2.726313e-06     -1.304197e+01    2.726264e-06     -1.430825e-12    1.821687e-12     -8.485937e-13    7.838578e-13     2.964197e-13     2.414979e-13     -3.439965e-16    2.389676e-15     -5.125569e-16    1.158853e-16     1.487346e-15     -1.396503e-15    
1.431152e-01     1.639938e+01     1.640000e+01     8.950000e+01     1.798822e+01     4.427300e-05     -1.798822e+01    4.427297e-05     2.101122e+01     3.105847e-05     -2.101122e+01    3.105841e-05     -2.001414e+01    2.165391e-05     2.001414e+01     2.165389e-05     1.900900e+01     1.465843e-05     -1.900900e+01    1.465841e-05     1.099100e+01     7.009214e-06     -1.099100e+01    7.009204e-06     -1.304209e+01    2.608701e-06     1.304209e+01     2.608693e-06     -1.597726e+01    1.307718e-07     1.597726e+01     1.306299e-07     3.433586e-10     1.508953e-10     -2.128825e-12    1.740644e-12     -2.139742e-13    6.214718e-13     -4.245659e-16    1.594841e-15     
1.433333e-01     1.642437e+01     1.642500e+01     8.950000e+01     -1.798755e+01    4.029062e-05     1.798755e+01     4.029061e-05     -2.101136e+01    3.096016e-05     2.101136e+01     3.096009e-05     2.001414e+01     2.193729e-05     -2.001414e+01    2.193725e-05     -1.099116e+01    3.483218e-06     1.099116e+01     3.483202e-06     1.304210e+01     2.488257e-06     -1.304210e+01    2.488252e-06     1.597862e+01     1.083676e-06     -1.597862e+01    1.083585e-06     5.479831e-09     1.194741e-09     -1.470100e-12    1.562317e-12     -3.896391e-12    8.233790e-13     -3.981486e-13    3.077106e-13     4.113895e-16     1.989469e-15     -1.387462e-15    -5.066220e-17    
1.435515e-01     1.644937e+01     1.645000e+01     8.950000e+01     -1.798688e+01    3.559184e-05     1.798688e+01     3.559180e-05     2.101151e+01     3.079769e-05     -2.101151e+01    3.079747e-05     2.001413e+01     2.227163e-05     -2.001413e+01    2.227157e-05     -1.598002e+01    2.490629e-06     1.598002e+01     2.490290e-06     -1.304201e+01    2.364740e-06     1.304201e+01     2.364693e-06     -7.028724e-11    1.163397e-10     -6.668989e-12    4.199529e-12     1.172726e-12     2.341757e-13     -2.809467e-14    4.274630e-14     3.041227e-15     3.575325e-15     1.684988e-15     8.343897e-16     -3.362195e-16    -2.147984e-16    -4.653822e-13    -6.832542e-13    
1.437697e-01     1.647437e+01     1.647500e+01     8.950000e+01     1.798620e+01     3.075779e-05     -1.798620e+01    3.075770e-05     -2.101166e+01    3.058144e-05     2.101166e+01     3.058129e-05     2.001410e+01     2.265928e-05     -2.001410e+01    2.265920e-05     1.598148e+01     4.569870e-06     -1.598148e+01    4.569236e-06     -1.304182e+01    2.237989e-06     1.304182e+01     2.237950e-06     -1.211973e-09    1.849731e-10     3.028780e-12     1.294639e-12     -4.401583e-12    1.109959e-12     1.835320e-13     4.167793e-13     3.544302e-16     3.343369e-16     1.687861e-15     5.399876e-17     -3.770056e-15    -2.330935e-15    2.192441e-13     -4.539596e-14    
1.439878e-01     1.649937e+01     1.650000e+01     8.950000e+01     -2.101180e+01    3.032206e-05     2.101180e+01     3.032201e-05     -1.798552e+01    2.612880e-05     1.798552e+01     2.612870e-05     -2.001407e+01    2.310267e-05     2.001407e+01     2.310257e-05     1.598298e+01     7.630344e-06     -1.598298e+01    7.629796e-06     -1.304153e+01    2.107895e-06     1.304153e+01     2.107880e-06     1.524612e-06     1.021696e-09     -1.524381e-06    9.545266e-10     -5.542798e-13    3.273620e-12     -3.589037e-12    2.310577e-12     3.228717e-16     5.876959e-16     -7.041220e-16    -4.023514e-16    -8.742062e-15    -7.864356e-16    -3.806334e-12    -3.957622e-13    
1.442060e-01     1.652437e+01     1.652500e+01     8.950000e+01     2.101194e+01     3.002839e-05     -2.101194e+01    3.002833e-05     2.001403e+01     2.360442e-05     -2.001403e+01    2.360440e-05     1.798483e+01     2.188375e-05     -1.798483e+01    2.188366e-05     1.598452e+01     1.205320e-05     -1.598452e+01    1.205045e-05     -1.304116e+01    1.974389e-06     1.304116e+01     1.974380e-06     -6.576874e-10    9.895155e-10     -2.130985e-12    1.111773e-12     3.540789e-13     3.966504e-14     -8.250729e-16    9.038915e-16     3.316422e-16     -5.607202e-16    9.156557e-16     -3.439916e-15    4.527602e-12     -1.221128e-13    -3.251789e-12    -2.321197e-13    
1.444242e-01     1.654937e+01     1.655000e+01     8.950000e+01     -2.101208e+01    2.970843e-05     2.101208e+01     2.970834e-05     2.001398e+01     2.416720e-05     -2.001398e+01    2.416719e-05     -1.798414e+01    1.809806e-05     1.798414e+01     1.809799e-05     -1.598610e+01    1.807596e-05     1.598610e+01     1.807341e-05     -1.304070e+01    1.837442e-06     1.304070e+01     1.837387e-06     9.364033e-10     2.170508e-10     8.917798e-13     7.834041e-13     -9.855931e-13    4.044534e-13     3.117972e-16     8.068918e-16     -4.982792e-16    -1.318824e-15    -4.924294e-16    -2.789741e-15    4.243880e-16     -9.130877e-14    -7.655926e-13    -1.614812e-12    
1.446423e-01     1.657437e+01     1.657500e+01     8.950000e+01     -2.101222e+01    2.936953e-05     2.101222e+01     2.936927e-05     1.598771e+01     2.490034e-05     -1.598771e+01    2.489979e-05     -2.001392e+01    2.479366e-05     2.001392e+01     2.479364e-05     -1.798345e+01    1.478562e-05     1.798345e+01     1.478553e-05     -1.304016e+01    1.697201e-06     1.304016e+01     1.697149e-06     1.512215e-06     5.994559e-10     -1.511345e-06    5.898954e-10     1.711726e-12     4.094789e-12     -3.306234e-16    2.360516e-16     2.236722e-16     -1.919147e-15    3.721799e-15     -9.409804e-15    -5.161212e-14    -8.924597e-14    -5.389258e-13    -1.749673e-13    
1.448605e-01     1.659937e+01     1.660000e+01     8.950000e+01     2.101235e+01     2.901806e-05     -2.101235e+01    2.901795e-05     -1.598934e+01    2.749651e-05     1.598934e+01     2.749562e-05     -2.001385e+01    2.548626e-05     2.001385e+01     2.548626e-05     1.798276e+01     1.192544e-05     -1.798276e+01    1.192533e-05     -1.303954e+01    1.553818e-06     1.303954e+01     1.553792e-06     -4.649247e-12    1.392063e-12     -6.879510e-13    3.293465e-13     -3.783220e-16    1.549820e-15     -1.660034e-15    7.801913e-17     1.591705e-15     -3.730305e-16    1.046997e-12     -1.803782e-13    -1.363131e-12    -4.211330e-13    3.059310e-12     -4.968909e-12    
1.450787e-01     1.662437e+01     1.662500e+01     8.950000e+01     -2.101248e+01    2.866002e-05     2.101248e+01     2.865972e-05     2.001377e+01     2.624755e-05     -2.001377e+01    2.624749e-05     -1.798207e+01    9.479025e-06     1.798207e+01     9.479024e-06     1.599095e+01     7.771087e-06     -1.599095e+01    7.769524e-06     -1.396727e+01    6.540711e-06     1.396727e+01     6.538376e-06     -1.303885e+01    1.407606e-06     1.303885e+01     1.407597e-06     -6.564509e-10    1.383975e-09     3.181350e-12     6.686814e-13     -1.898792e-12    2.261105e-13     3.185958e-16     4.124965e-16     -3.802791e-15    3.479702e-16     1.320310e-15     -1.410589e-15    
1.452968e-01     1.664937e+01     1.665000e+01     8.950000e+01     -2.101261e+01    2.830039e-05     2.101261e+01     2.830022e-05     -2.001368e+01    2.707939e-05     2.001368e+01     2.707931e-05     1.798138e+01     7.401188e-06     -1.798138e+01    7.401147e-06     1.303810e+01     1.259066e-06     -1.303810e+01    1.259025e-06     -3.193045e-09    1.156738e-09     -1.106793e-12    1.182213e-12     4.226745e-12     3.219895e-13     -8.635022e-13    1.952270e-13     -1.218574e-15    1.431999e-15     9.851217e-17     -1.871428e-16    -2.658450e-15    -2.437153e-15    -1.820971e-13    -5.241222e-15    -2.127688e-12    -1.306493e-12    1.549931e-06     -7.545837e-10    
1.455150e-01     1.667437e+01     1.667500e+01     8.950000e+01     1.399739e+01     4.856875e-03     -1.399739e+01    4.856872e-03     2.001358e+01     2.798365e-05     -2.001358e+01    2.798356e-05     2.101274e+01     2.794389e-05     -2.101274e+01    2.794382e-05     1.798070e+01     5.645315e-06     -1.798070e+01    5.645286e-06     -1.303728e+01    1.108845e-06     1.303728e+01     1.108845e-06     3.937358e-10     9.518434e-10     -1.950071e-12    2.260541e-12     1.068093e-15     1.241960e-15     5.511111e-16     2.885950e-16     6.749364e-16     -9.352596e-16    -9.159583e-14    -3.190592e-14    1.680392e-12     -2.152214e-13    -1.448510e-12    -3.871163e-13    
1.457331e-01     1.669936e+01     1.670000e+01     8.950000e+01     1.400644e+01     3.236247e-03     -1.400644e+01    3.236241e-03     -2.001347e+01    2.896063e-05     2.001347e+01     2.896059e-05     -2.101286e+01    2.759459e-05     2.101286e+01     2.759441e-05     -1.798002e+01    4.167672e-06     1.798002e+01     4.167650e-06     -1.303640e+01    9.580913e-07     1.303640e+01     9.580907e-07     -1.527415e-06    1.440481e-09     1.528752e-06     1.386848e-09     2.839370e-12     3.566933e-12     -4.925699e-12    1.583138e-12     1.228565e-12     4.433692e-13     3.874965e-16     1.750859e-15     1.617580e-15     4.993576e-16     -2.499044e-16    -1.181612e-15    
1.459513e-01     1.672436e+01     1.672500e+01     8.950000e+01     -2.001335e+01    3.001017e-05     2.001335e+01     3.001016e-05     2.101297e+01     2.725597e-05     -2.101297e+01    2.725591e-05     -1.402349e+01    1.473751e-05     1.402349e+01     1.473750e-05     1.797935e+01     2.928277e-06     -1.797935e+01    2.928246e-06     -1.303546e+01    8.082939e-07     1.303546e+01     8.082927e-07     1.505973e-06     2.234783e-10     1.464698e-13     1.220007e-12     6.870533e-14     4.365515e-13     -2.939957e-13    3.736392e-14     -2.109542e-16    6.790547e-16     2.045180e-15     5.651880e-16     -3.085121e-16    -5.833162e-16    -6.736668e-13    -7.702152e-13    
1.461695e-01     1.674936e+01     1.675000e+01     8.950000e+01     -1.403825e+01    3.834657e-05     1.403825e+01     3.834637e-05     -2.001322e+01    3.113000e-05     2.001322e+01     3.112993e-05     -2.101309e+01    2.693136e-05     2.101309e+01     2.693136e-05     1.797868e+01     1.891700e-06     -1.797868e+01    1.891563e-06     1.303447e+01     6.615632e-07     -1.303447e+01    6.615416e-07     1.507440e-06     6.342706e-10     -1.507137e-06    2.552635e-10     -1.417015e-12    1.326859e-12     -2.017808e-12    3.340573e-13     4.661053e-13     1.409521e-13     1.566209e-16     6.962842e-16     -6.577085e-16    -2.074660e-16    1.497203e-15     -1.342892e-15    
1.463876e-01     1.677436e+01     1.677500e+01     8.950000e+01     -1.405225e+01    4.161229e-05     1.405225e+01     4.161106e-05     -2.001308e+01    3.231560e-05     2.001308e+01     3.231556e-05     -2.101320e+01    2.662385e-05     2.101320e+01     2.662385e-05     1.797803e+01     1.026868e-06     -1.797803e+01    1.026813e-06     2.200890e+01     7.407720e-07     -2.200890e+01    7.404973e-07     -1.303344e+01    5.208139e-07     1.303344e+01     5.208048e-07     1.574858e-06     5.185298e-10     -1.575178e-06    2.731049e-10     1.476586e-12     4.105217e-12     6.005951e-15     5.213091e-13     6.013944e-13     4.269323e-13     1.003945e-12     2.114212e-14     
